IoU,IoU_bg,Precision,Recall,F1,Accuracy,TP,FP,FN,TN
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.09561752987666862,0.9442534381116301,0.35294117641868517,0.11594202897990617,0.17454545081018188,0.944580078122694,24,44,183,3845
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9853515624975944,0.0,0.0,0.0,0.9853515624975944,0,0,60,4036
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.04006968641045175,0.8647188804299909,0.040139616055145905,0.9583333329340278,0.07705192552387846,0.865478515622887,23,550,1,3522
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.1823745410014397,0.8307575373680498,0.30848861283005197,0.30848861283005197,0.308488607830052,0.8369140624979567,149,334,334,3279
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9560546874976659,0.0,0.0,0.0,0.9560546874976659,0,0,180,3916
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9931640624975753,0.0,0.0,0.0,0.9931640624975753,0,0,28,4068
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.15669515669069245,0.9267508042540789,0.3666666666422222,0.21484374999160766,0.2709359559186101,0.927734374997735,55,95,201,3745
0.0,0.9802246093726069,0.0,0.0,0.0,0.9802246093726069,0,0,81,4015
0.0,0.9897460937475836,0.0,0.0,0.0,0.9897460937475836,0,0,42,4054
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.986328124997592,0.0,0.0,0.0,0.986328124997592,0,17,39,4040
0.0,0.9938964843725735,0.0,0.0,0.0,0.9938964843725735,0,0,25,4071
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.00924702774096107,0.8165810711645474,0.010494752623530813,0.07216494844616857,0.01832460511249033,0.8168945312480056,7,660,90,3339
0.01199999999976,0.8792176039098308,0.06521739129725898,0.014492753622838339,0.023715412043619242,0.879394531247853,6,86,408,3596
0.05088495575108661,0.8946722317679974,0.4509803920684352,0.054245283017588554,0.0968421033422715,0.8952636718728143,23,28,401,3644
0.06700167504075374,0.8626725838243031,0.39999999996,0.07448789571555889,0.12558869436649922,0.8640136718728906,40,60,497,3499
0.024965325935853464,0.8276115742990986,0.03152364273149696,0.10714285713647959,0.04871447551132466,0.8283691406229776,18,553,150,3375
0.19687499999794922,0.8026618889152735,0.3176470588181908,0.34115523465088166,0.32898171823823796,0.8117675781230181,189,406,365,3136
0.10629921259424019,0.9442123371812627,0.2783505154352216,0.14673913042680764,0.1921708139709478,0.944580078122694,27,70,157,3842
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9846191406225961,0.0,0.0,0.0,0.9846191406225961,0,0,63,4033
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9809570312476051,0.0,0.0,0.0,0.9809570312476051,0,0,78,4018
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9758300781226176,0.0,0.0,0.0,0.9758300781226176,0,0,99,3997
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.973632812497623,0.0,0.0,0.0,0.973632812497623,0,0,108,3988
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9975585937475646,0.0,0.0,0.0,0.9975585937475646,0,0,10,4086
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9121093749977732,0.0,0.0,0.0,0.9121093749977732,0,318,42,3736
0.0748502994004506,0.7694603332485216,0.07668711656363306,0.7575757574992348,0.13927576434467973,0.7736816406231112,75,903,24,3094
0.06805293005606756,0.7549701789245652,0.0681173131497813,0.986301369727904,0.12743362710776102,0.7592773437481463,72,985,1,3038
0.058644325970612005,0.6924608111453285,0.06316652994205771,0.4502923976344858,0.11079136474713527,0.6982421874982954,77,1142,94,2783
0.12504869497419147,0.40503311258170854,0.12657728706574695,0.911931818155911,0.22229916683296919,0.4516601562488973,321,2215,31,1529
0.1316998468599709,0.5568004168823429,0.13210445468442344,0.9772727272357093,0.23274695324496472,0.5847167968735725,258,1695,6,2137
0.020769230769071008,0.6871467190939121,0.021060842433533067,0.5999999998666666,0.04069329248659089,0.6892089843733173,27,1255,18,2796
0.027863777089351952,0.8460029426168563,0.028662420381709196,0.4999999998611111,0.05421686644269852,0.846679687497933,18,610,18,3450
0.021627188465276753,0.7668711656422899,0.021761658030862573,0.7777777774897119,0.042338709147027025,0.7680664062481248,21,944,6,3125
0.0,0.9020996093727977,0.0,0.0,0.0,0.9020996093727977,0,392,9,3695
0.0,0.9970703124975657,0.0,0.0,0.0,0.9970703124975657,0,0,12,4084
0.0,0.9418945312477005,0.0,0.0,0.0,0.9418945312477005,0,202,36,3858
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9826660156226009,0.0,0.0,0.0,0.9826660156226009,0,62,9,4025
0.1686746987748585,0.9830965213106735,0.1999999999714286,0.5185185183264746,0.28865978973748546,0.9831542968725997,14,56,13,4013
0.01771921853694812,0.46709391175630494,0.019451371570975307,0.1659574468014486,0.034821426693028644,0.47216796874884726,39,1966,196,1895
0.0,0.9328613281227225,0.0,0.0,0.0,0.9328613281227225,0,275,0,3821
0.22081218273551237,0.9234222998230895,0.3118279569780707,0.43069306928560924,0.3617463568594535,0.9250488281227416,87,192,115,3702
0.0,0.9882812499975873,0.0,0.0,0.0,0.9882812499975873,0,48,0,4048
0.0,0.9868164062475908,0.0,0.0,0.0,0.9868164062475908,0,0,54,4042
0.0,0.804443359373036,0.0,0.0,0.0,0.804443359373036,0,108,693,3295
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9975585937475646,0.0,0.0,0.0,0.9975585937475646,0,0,10,4086
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.8181152343730027,0.0,0.0,0.0,0.8181152343730027,0,0,745,3351
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.0,0.9726562499976253,0.0,0.0,0.0,0.9726562499976253,0,13,99,3984
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9802246093726069,0.0,0.0,0.0,0.9802246093726069,0,3,78,4015
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.04761904761652809,0.9559579153389871,0.1249999999826389,0.0714285714229025,0.09090908627180924,0.9560546874976659,9,63,117,3907
0.2021276595725133,0.7877540519660722,0.21283095722797524,0.8007662834942235,0.33628318251757716,0.7985839843730503,209,773,52,3062
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.4050632910879667,0.9884350393676465,0.761904761723356,0.46376811587481626,0.5765765717685253,0.9885253906225866,32,10,37,4017
0.0,0.9287109374977327,0.0,0.0,0.0,0.9287109374977327,0,292,0,3804
0.0,0.9804687499976062,0.0,0.0,0.0,0.9804687499976062,0,80,0,4016
0.0,0.9531249999976731,0.0,0.0,0.0,0.9531249999976731,0,192,0,3904
0.0,0.9995117187475598,0.0,0.0,0.0,0.9995117187475598,0,2,0,4094
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9985351562475622,0.0,0.0,0.0,0.9985351562475622,0,0,6,4090
0.0,0.9658203124976421,0.0,0.0,0.0,0.9658203124976421,0,140,0,3956
0.0,0.9938964843725735,0.0,0.0,0.0,0.9938964843725735,0,0,25,4071
0.0,0.9853515624975944,0.0,0.0,0.0,0.9853515624975944,0,0,60,4036
0.0,0.9897460937475836,0.0,0.0,0.0,0.9897460937475836,0,0,42,4054
0.0,0.9904785156225818,0.0,0.0,0.0,0.9904785156225818,0,21,18,4057
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9677734374976373,0.0,0.0,0.0,0.9677734374976373,0,0,132,3964
0.0,0.9843749999975968,0.0,0.0,0.0,0.9843749999975968,0,0,64,4032
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9833984374975991,0.0,0.0,0.0,0.9833984374975991,0,68,0,4028
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9848632812475956,0.0,0.0,0.0,0.9848632812475956,0,53,9,4034
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.1459074733044161,0.940813810108654,0.21025641024562786,0.3228346456438713,0.2546583803003357,0.9414062499977016,41,154,86,3815
0.0,0.8496093749979258,0.0,0.0,0.0,0.8496093749979258,0,0,616,3480
0.06091370558298333,0.8171936758873093,0.06847360912883775,0.3555555555292181,0.11483253317429208,0.8193359374979997,48,653,87,3308
0.0,0.9897460937475836,0.0,0.0,0.0,0.9897460937475836,0,42,0,4054
0.0,0.9455566406226915,0.0,0.0,0.0,0.9455566406226915,0,214,9,3873
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.26116373477319127,0.8601076095289262,0.27532097003886846,0.8354978354616668,0.41416308639141913,0.866699218747884,193,508,38,3357
0.416666666663391,0.7919237240583513,0.42914979756737537,0.9347442680611157,0.588235289798208,0.8188476562480009,530,705,37,2824
0.04757548032893344,0.742581602372051,0.05597416576904226,0.24074074072959534,0.09082969126038035,0.7458496093731791,52,877,164,3003
0.535061873891956,0.7525094102862218,0.639887244533898,0.7655986509210321,0.6971209163398309,0.8073730468730289,908,511,278,2399
0.0,0.9877929687475884,0.0,0.0,0.0,0.9877929687475884,0,23,27,4046
0.015592515592353508,0.7679490320980937,0.015592515592353508,0.9999999993333333,0.030706243299889267,0.7687988281231231,15,947,0,3134
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,18,0,4078
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9077148437477839,0.0,0.0,0.0,0.9077148437477839,0,378,0,3718
0.00663227708174921,0.6701737215545139,0.00663227708174921,0.9999999988888888,0.013177159458947586,0.6708984374983621,9,1348,0,2739
0.0,0.950683593747679,0.0,0.0,0.0,0.950683593747679,0,175,27,3894
0.0,0.925292968747741,0.0,0.0,0.0,0.925292968747741,0,270,36,3790
0.0,0.9528808593726736,0.0,0.0,0.0,0.9528808593726736,0,178,15,3903
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9824218749976016,0.0,0.0,0.0,0.9824218749976016,0,0,72,4024
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9448242187476933,0.0,0.0,0.0,0.9448242187476933,0,195,31,3870
0.10148514851359548,0.8191330343776305,0.10904255319003933,0.5942028985076664,0.18426966029693223,0.8227539062479914,82,670,56,3288
0.0,0.9919433593725783,0.0,0.0,0.0,0.9919433593725783,0,0,33,4063
0.0,0.9692382812476337,0.0,0.0,0.0,0.9692382812476337,0,126,0,3970
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9985351562475622,0.0,0.0,0.0,0.9985351562475622,0,0,6,4090
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9833984374975991,0.0,0.0,0.0,0.9833984374975991,0,68,0,4028
0.4658573596287427,0.9070994985460357,0.4737654320914542,0.9654088050010877,0.6356107616158927,0.9140624999977685,307,341,11,3437
0.27162629757315526,0.8931200812366258,0.4313186813068319,0.42318059298050725,0.4272108793425702,0.8972167968728095,157,207,214,3518
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9694824218726331,0.0,0.0,0.0,0.9694824218726331,0,125,0,3971
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9340820312477196,0.0,0.0,0.0,0.9340820312477196,0,261,9,3826
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.4138972809625992,0.8420624151944585,0.7980582524116882,0.462317210343506,0.5854700808165417,0.8579101562479056,411,104,478,3103
0.0,0.947021484372688,0.0,0.0,0.0,0.947021484372688,0,159,58,3879
0.41723356008124185,0.9343047034740943,0.5183098591403293,0.6814814814562414,0.5887999950736386,0.9372558593727118,184,171,86,3655
0.0,0.8698730468728763,0.0,0.0,0.0,0.8698730468728763,0,419,114,3563
0.0,0.9526367187476743,0.0,0.0,0.0,0.9526367187476743,0,11,183,3902
0.2857142857083703,0.9128347650305386,0.37096774192551163,0.5542168674476218,0.44444443962628455,0.9157714843727642,138,234,111,3613
0.4008264462754707,0.8856767411277643,0.43693693693037633,0.8290598290362091,0.5722713818991018,0.8937988281228179,291,375,60,3370
0.0,0.9406738281227035,0.0,0.0,0.0,0.9406738281227035,0,243,0,3853
0.0,0.9626464843726498,0.0,0.0,0.0,0.9626464843726498,0,153,0,3943
0.0,0.9958496093725687,0.0,0.0,0.0,0.9958496093725687,0,17,0,4079
0.3580060422933686,0.7653230259503995,0.3599088838241465,0.985446985426498,0.5272524988559468,0.7924804687480652,474,843,7,2772
0.336828309300959,0.8681948424046153,0.337270341202923,0.9961240309691425,0.5039215648383315,0.8764648437478603,257,505,1,3333
0.25041367898372635,0.6268533772635178,0.25041367898372635,0.9999999999779735,0.40052933071477403,0.6682128906233686,454,1359,0,2283
0.23017507723877356,0.5902987119742661,0.2305312016491463,0.9933333333112593,0.37421514972280695,0.6350097656234497,447,1492,3,2154
0.1787564766816223,0.8398180899422946,0.19799139167578203,0.6478873239132447,0.30329669970445594,0.8452148437479365,138,559,75,3324
0.30190206394050223,0.48507462686422365,0.3058630586293323,0.9588688945892176,0.4637861324817402,0.5788574218735868,746,1693,32,1625
0.0,0.9279785156227345,0.0,0.0,0.0,0.9279785156227345,0,286,9,3801
0.0,0.9084472656227821,0.0,0.0,0.0,0.9084472656227821,0,375,0,3721
0.0,0.9331054687477219,0.0,0.0,0.0,0.9331054687477219,0,274,0,3822
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9895019531225843,0.0,0.0,0.0,0.9895019531225843,0,25,18,4053
0.0,0.9890136718725855,0.0,0.0,0.0,0.9890136718725855,0,0,45,4051
0.0,0.9970703124975657,0.0,0.0,0.0,0.9970703124975657,0,0,12,4084
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,18,0,4078
0.0,0.8952636718728143,0.0,0.0,0.0,0.8952636718728143,0,429,0,3667
0.0,0.9948730468725712,0.0,0.0,0.0,0.9948730468725712,0,3,18,4075
0.0,0.9985351562475622,0.0,0.0,0.0,0.9985351562475622,0,0,6,4090
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.987548828122589,0.0,0.0,0.0,0.987548828122589,0,0,51,4045
0.0,0.8952636718728143,0.0,0.0,0.0,0.8952636718728143,0,0,429,3667
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9897460937475836,0.0,0.0,0.0,0.9897460937475836,0,0,42,4054
0.0,0.9814453124976039,0.0,0.0,0.0,0.9814453124976039,0,0,76,4020
0.0,0.9777832031226129,0.0,0.0,0.0,0.9777832031226129,0,91,0,4005
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.00799999999968,0.9394235466513449,0.04761904760770975,0.009523809523356009,0.015873013093978816,0.9394531249977064,2,40,208,3846
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.7714843749981165,0.0,0.0,0.0,0.7714843749981165,0,234,702,3160
0.2198177676512549,0.8244939789884077,0.2640218878212856,0.5676470588068339,0.3604108266587507,0.832763671872967,193,538,147,3218
0.34780361756926204,0.6313175576960814,0.4584468664818907,0.590350877187804,0.5161042895536564,0.6918945312483108,673,795,467,2161
0.0,0.9792480468726092,0.0,0.0,0.0,0.9792480468726092,0,67,18,4011
0.4026327734888669,0.5899033966949521,0.40613553113367157,0.9790286975609379,0.5741100282140364,0.678710937498343,887,1297,19,1893
0.3879781420694357,0.9134689672909775,0.41520467835447944,0.8554216867126336,0.5590551136957241,0.9179687499977589,213,300,36,3547
0.0,0.963378906247648,0.0,0.0,0.0,0.963378906247648,0,96,54,3946
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.8659667968728858,0.0,0.0,0.0,0.8659667968728858,0,549,0,3547
0.0,0.9768066406226152,0.0,0.0,0.0,0.9768066406226152,0,95,0,4001
0.0,0.9179687499977589,0.0,0.0,0.0,0.9179687499977589,0,336,0,3760
0.5495978552131475,0.9568234387022441,0.6231003039324285,0.8232931726576991,0.7093425556248728,0.9589843749976588,205,124,44,3723
0.15048543689076885,0.8688483637250342,0.16173913043196975,0.6838235293614835,0.26160337242622955,0.8718261718728716,93,482,43,3478
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9860839843725926,0.0,0.0,0.0,0.9860839843725926,0,0,57,4039
0.14610389609915247,0.9350777585758207,0.1490066225116223,0.8823529410034602,0.25495750459565525,0.9357910156227154,45,257,6,3788
0.24072612470212532,0.7462410973338268,0.2556580050271948,0.8047493403481596,0.38804070880390135,0.765136718748132,305,888,74,2829
0.21747700394075248,0.6836653386436025,0.22081387591580512,0.9350282485611574,0.3572584966354178,0.7092285156232685,331,1168,23,2574
0.0,0.9826660156226009,0.0,0.0,0.0,0.9826660156226009,0,2,69,4025
0.0,0.9492187499976826,0.0,0.0,0.0,0.9492187499976826,0,208,0,3888
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.659912109373389,0.0,0.0,0.0,0.659912109373389,0,1393,0,2703
0.0,0.9987792968725616,0.0,0.0,0.0,0.9987792968725616,0,5,0,4091
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9807128906226057,0.0,0.0,0.0,0.9807128906226057,0,79,0,4017
0.0,0.9960937499975682,0.0,0.0,0.0,0.9960937499975682,0,16,0,4080
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9882812499975873,0.0,0.0,0.0,0.9882812499975873,0,0,48,4048
0.0,0.9843749999975968,0.0,0.0,0.0,0.9843749999975968,0,0,64,4032
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.12237762237334343,0.9381925634057173,0.12280701753955063,0.9722222219521605,0.21806853382051805,0.9387207031227083,35,250,1,3810
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9318847656227249,0.0,0.0,0.0,0.9318847656227249,0,0,279,3817
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9489746093726832,0.0,0.0,0.0,0.9489746093726832,0,209,0,3887
