IoU,IoU_bg,Precision,Recall,F1,Accuracy,TP,FP,FN,TN
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9830234438130342,0.0,0.0,0.0,0.9830234438130342,0,0,63,3648
0.2214765100522499,0.966337782933934,0.5076923076142013,0.2820512820271751,0.3626373580056757,0.9666570853665805,33,32,84,3330
0.0,0.9985351562475622,0.0,0.0,0.0,0.9985351562475622,0,0,6,4090
0.0,0.9871916508492069,0.0,0.0,0.0,0.9871916508492069,0,0,27,2081
0.0,0.9999999999940619,0.0,0.0,0.0,0.9999999999940619,0,0,0,1684
0.0,0.9999999999786324,0.0,0.0,0.0,0.9999999999786324,0,0,0,468
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9874125874056825,0.0,0.0,0.0,0.9874125874056825,0,0,18,1412
0.0,0.999999999994344,0.0,0.0,0.0,0.999999999994344,0,0,0,1768
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9763183593726165,0.0,0.0,0.0,0.9763183593726165,0,7,90,3999
0.0,0.973632812497623,0.0,0.0,0.0,0.973632812497623,0,0,108,3988
0.09523809522297808,0.9860635696797407,0.1538461538067061,0.19999999993333334,0.17391303851291756,0.9860839843725926,6,33,24,4033
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999973657,0.0,0.0,0.0,0.9999999999973657,0,0,0,3796
0.0,0.9999999999975296,0.0,0.0,0.0,0.9999999999975296,0,0,0,4048
0.0,0.999999999995015,0.0,0.0,0.0,0.999999999995015,0,0,0,2006
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9618181818123527,0.0,0.0,0.0,0.9618181818123527,0,0,63,1587
0.0,0.9954303122594683,0.0,0.0,0.0,0.9954303122594683,0,0,18,3921
0.0,0.943359374997697,0.0,0.0,0.0,0.943359374997697,0,232,0,3864
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.999023437497561,0.0,0.0,0.0,0.999023437497561,0,4,0,4092
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.33665338645083015,0.8227780734411315,0.3491735537154011,0.9037433154838571,0.5037257783863753,0.8374023437479556,338,630,36,3092
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.17320703653351546,0.8460181451591583,0.18658892128007887,0.7071823204029181,0.2952710462858443,0.8508300781229228,128,558,53,3357
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9941406249975729,0.0,0.0,0.0,0.9941406249975729,0,0,24,4072
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9858398437475931,0.0,0.0,0.0,0.9858398437475931,0,58,0,4038
0.0,0.9838867187475979,0.0,0.0,0.0,0.9838867187475979,0,66,0,4030
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.40912795435689386,0.7982749026132491,0.4286934244199087,0.8996415770448093,0.5806824710410945,0.8229980468729907,502,669,56,2869
0.0,0.9904785156225818,0.0,0.0,0.0,0.9904785156225818,0,0,39,4057
0.0,0.9201660156227536,0.0,0.0,0.0,0.9201660156227536,0,0,327,3769
0.0,0.9912959381012532,0.0,0.0,0.0,0.9912959381012532,0,0,27,3075
0.0,0.9932011331416624,0.0,0.0,0.0,0.9932011331416624,0,0,24,3506
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9826980942803845,0.0,0.0,0.0,0.9826980942803845,0,0,69,3919
0.0,0.9999999999975419,0.0,0.0,0.0,0.9999999999975419,0,0,0,4068
0.0,0.9999999999943947,0.0,0.0,0.0,0.9999999999943947,0,0,0,1784
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999958055,0.0,0.0,0.0,0.9999999999958055,0,0,0,2384
0.0,0.9885612608007408,0.0,0.0,0.0,0.9885612608007408,0,0,45,3889
0.0,0.9479980468726856,0.0,0.0,0.0,0.9479980468726856,0,0,213,3883
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9978021977997612,0.0,0.0,0.0,0.9978021977997612,0,0,9,4086
0.0,0.9999999999967877,0.0,0.0,0.0,0.9999999999967877,0,0,0,3113
0.0,0.9869281045715799,0.0,0.0,0.0,0.9869281045715799,0,0,36,2718
0.0,0.9953271028011544,0.0,0.0,0.0,0.9953271028011544,0,0,18,3834
0.0,0.9999999999973075,0.0,0.0,0.0,0.9999999999973075,0,0,0,3714
0.0,0.9947780678822316,0.0,0.0,0.0,0.9947780678822316,0,0,18,3429
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9919433593725783,0.0,0.0,0.0,0.9919433593725783,0,0,33,4063
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9462890624976897,0.0,0.0,0.0,0.9462890624976897,0,202,18,3876
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9770507812476147,0.0,0.0,0.0,0.9770507812476147,0,54,40,4002
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.6059529098151668,0.6753294289872792,0.6205641492237464,0.9625970359847382,0.7546334668751206,0.7834472656230873,1364,834,53,1845
0.24289008454847896,0.7394179894160333,0.2496050552902875,0.9002849002592511,0.39084724458627407,0.7595214843731457,316,950,35,2795
0.31226053639547646,0.8095490716158898,0.3125599232951816,0.9969418959939773,0.47591240511787525,0.8247070312479866,326,717,1,3052
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.12392426850044881,0.8735089463198968,0.12788632326593452,0.7999999999111111,0.22052067142982443,0.875732421872862,72,491,18,3515
0.0,0.9824218749976016,0.0,0.0,0.0,0.9824218749976016,0,0,72,4024
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9895019531225843,0.0,0.0,0.0,0.9895019531225843,0,16,27,4053
0.0,0.9985351562475622,0.0,0.0,0.0,0.9985351562475622,0,0,6,4090
0.351851851819273,0.9827501232109839,0.5352112675302519,0.5066666665991112,0.5205479401379247,0.9829101562476004,38,33,37,3988
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.4473877851328375,0.7846903669702274,0.45783132529775733,0.951486697950681,0.6182003006402387,0.8166503906230063,608,720,31,2737
0.3542253521101815,0.7447815196194134,0.4143327841811011,0.7094499294681319,0.5231409209764062,0.7761230468731052,503,711,206,2676
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9963378906225676,0.0,0.0,0.0,0.9963378906225676,0,0,15,4081
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9947765525217795,0.0,0.0,0.0,0.9947765525217795,0,0,18,3428
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9677734374976373,0.0,0.0,0.0,0.9677734374976373,0,0,132,3964
0.0,0.9802246093726069,0.0,0.0,0.0,0.9802246093726069,0,0,81,4015
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999966722,0.0,0.0,0.0,0.9999999999966722,0,0,0,3005
0.0,0.9999999999688474,0.0,0.0,0.0,0.9999999999688474,0,0,0,321
0.0,0.9999999999958089,0.0,0.0,0.0,0.9999999999958089,0,0,0,2386
0.0,0.9999999999936184,0.0,0.0,0.0,0.9999999999936184,0,0,0,1567
0.0,0.999999999964539,0.0,0.0,0.0,0.999999999964539,0,0,0,282
0.0,0.9999999995833333,0.0,0.0,0.0,0.9999999995833333,0,0,0,24
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9880952380905329,0.0,0.0,0.0,0.9880952380905329,0,0,25,2075
0.0,0.9815498154951368,0.0,0.0,0.0,0.9815498154951368,0,0,60,3192
0.0,0.9735553379016318,0.0,0.0,0.0,0.9735553379016318,0,0,108,3976
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9709472656226296,0.0,0.0,0.0,0.9709472656226296,0,119,0,3977
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.5066505441293029,0.8890399782407151,0.7549549549413521,0.6063675832039599,0.6725521619829619,0.9003906249978018,419,136,272,3269
0.0,0.9755859374976182,0.0,0.0,0.0,0.9755859374976182,0,69,31,3996
0.3191489361362608,0.9842597147049084,0.4761904761148904,0.4918032786079011,0.4838709626651925,0.9843749999975968,30,33,31,4002
0.06190476190181406,0.9517511633579433,0.9999999992307692,0.06190476190181406,0.1165919271427135,0.9519042968726761,13,0,197,3886
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.062068965515814506,0.8997296633057269,0.06338028168865305,0.7499999997916666,0.11688311544105247,0.9003906249978018,27,399,9,3661
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9970703124975657,0.0,0.0,0.0,0.9970703124975657,0,0,12,4084
0.18367346938025822,0.9506294742015536,0.18367346938025822,0.9999999997777778,0.31034482494292515,0.9511718749976779,45,200,0,3851
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.009661835748325515,0.949926722029922,0.999999995,0.009661835748325515,0.019138755789473685,0.9499511718726809,2,0,205,3889
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9853515624975944,0.0,0.0,0.0,0.9853515624975944,0,0,60,4036
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999971879,0.0,0.0,0.0,0.9999999999971879,0,0,0,3556
0.012048192770358542,0.9599413776234491,0.013888888887924382,0.0833333332986111,0.023809521357710004,0.9599609374976563,2,142,22,3930
0.0,0.9999999999971736,0.0,0.0,0.0,0.9999999999971736,0,0,0,3538
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.8369140624979567,0.0,0.0,0.0,0.8369140624979567,0,185,483,3428
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9941320293374227,0.0,0.0,0.0,0.9941320293374227,0,0,24,4066
0.0,0.956056338025476,0.0,0.0,0.0,0.956056338025476,0,0,156,3394
0.0,0.9999999999940477,0.0,0.0,0.0,0.9999999999940477,0,0,0,1680
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.9999999999806202,0.0,0.0,0.0,0.9999999999806202,0,0,0,516
0.0,0.9999999999537037,0.0,0.0,0.0,0.9999999999537037,0,0,0,216
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.9999999999625467,0.0,0.0,0.0,0.9999999999625467,0,0,0,267
0.0,0.9944459137767934,0.0,0.0,0.0,0.9944459137767934,0,0,21,3760
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9904785156225818,0.0,0.0,0.0,0.9904785156225818,0,0,39,4057
0.0,0.9938964843725735,0.0,0.0,0.0,0.9938964843725735,0,0,25,4071
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.0,0.9279785156227345,0.0,0.0,0.0,0.9279785156227345,0,198,97,3801
0.0,0.8989257812478054,0.0,0.0,0.0,0.8989257812478054,0,0,414,3682
0.0,0.8786621093728548,0.0,0.0,0.0,0.8786621093728548,0,73,424,3599
0.2541806020038553,0.8270423991705609,0.38775510203422187,0.4245810055786856,0.405333328336403,0.8366699218729574,228,360,309,3199
0.0,0.8867187499978352,0.0,0.0,0.0,0.8867187499978352,0,296,168,3632
0.02064896755141938,0.7555828220840354,0.04338842975116966,0.0379061371834313,0.040462422767624726,0.7568359374981523,21,463,533,3079
0.12385321100349296,0.9530597198305405,0.442622950747111,0.14673913042680764,0.22040815950753856,0.9533691406226724,27,34,157,3878
0.0,0.9099121093727786,0.0,0.0,0.0,0.9099121093727786,0,369,0,3727
0.0,0.9846191406225961,0.0,0.0,0.0,0.9846191406225961,0,0,63,4033
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9809570312476051,0.0,0.0,0.0,0.9809570312476051,0,0,78,4018
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9758300781226176,0.0,0.0,0.0,0.9758300781226176,0,0,99,3997
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.973632812497623,0.0,0.0,0.0,0.973632812497623,0,0,108,3988
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9975585937475646,0.0,0.0,0.0,0.9975585937475646,0,0,10,4086
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.8608398437478983,0.0,0.0,0.0,0.8608398437478983,0,528,42,3526
0.14285714284958428,0.9601867780757921,0.23076923074950692,0.2727272726997245,0.24999999501157416,0.9604492187476552,27,90,72,3907
0.03173204054635641,0.4540258449292892,0.03174603174589177,0.986301369727904,0.0615121736797511,0.4636230468738681,72,2196,1,1827
0.08866995073454828,0.9546346248137454,0.35999999992799997,0.1052631578885811,0.16289592408591147,0.9548339843726689,18,32,153,3893
0.09818181818003306,0.8772884710517633,0.21428571427721088,0.1534090909047327,0.17880794215100226,0.8789062499978543,54,198,298,3546
0.08614232209415197,0.9400932973215318,0.8846153842751479,0.08712121211791207,0.1586206880118906,0.9404296874977041,23,3,241,3829
0.05960264900464892,0.9303580186343052,0.0654545454521653,0.3999999999111111,0.11249999757597663,0.9306640624977279,18,257,27,3794
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9970703124975657,0.0,0.0,0.0,0.9970703124975657,0,0,12,4084
0.0,0.7094726562482679,0.0,0.0,0.0,0.7094726562482679,0,1154,36,2906
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9934082031225747,0.0,0.0,0.0,0.9934082031225747,0,0,27,4069
0.006349206349105568,0.8470185728229546,0.01002506265639035,0.01702127659502037,0.012618291864136107,0.8471679687479318,4,395,231,3466
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.04830917874162757,0.9517865883481357,0.6666666662222221,0.049504950492598766,0.09216589732209224,0.9519042968726761,10,5,192,3889
0.0,0.999023437497561,0.0,0.0,0.0,0.999023437497561,0,4,0,4092
0.0,0.9868164062475908,0.0,0.0,0.0,0.9868164062475908,0,0,54,4042
0.0,0.8308105468729716,0.0,0.0,0.0,0.8308105468729716,0,0,693,3403
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9975585937475646,0.0,0.0,0.0,0.9975585937475646,0,0,10,4086
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.5505836575821929,0.8691218130286994,0.6666666666588142,0.7597315436139633,0.7101631066811317,0.887207031247834,566,283,179,3068
0.0,0.99121093749758,0.0,0.0,0.0,0.99121093749758,0,0,36,4060
0.13110539845421323,0.9164400494414922,0.14956011729766686,0.5151515150994797,0.23181817832014467,0.9174804687477601,51,290,48,3707
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9777832031226129,0.0,0.0,0.0,0.9777832031226129,0,13,78,4005
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.1602870813358783,0.9128816083372726,0.18662952645719694,0.5317460317038297,0.27628865593640134,0.9143066406227678,67,292,59,3678
0.13770180436716334,0.770184763349101,0.1547491995714541,0.5555555555342699,0.2420701134494191,0.7783203124980999,145,792,116,3043
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9831542968725997,0.0,0.0,0.0,0.9831542968725997,0,0,69,4027
0.0,0.9731445312476242,0.0,0.0,0.0,0.9731445312476242,0,110,0,3986
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9983940042799829,0.0,0.0,0.0,0.9983940042799829,0,0,6,3730
0.0,0.9829101562476004,0.0,0.0,0.0,0.9829101562476004,0,70,0,4026
0.0,0.9929735806605032,0.0,0.0,0.0,0.9929735806605032,0,0,25,3533
0.0,0.9853515624975944,0.0,0.0,0.0,0.9853515624975944,0,0,60,4036
0.0,0.9897460937475836,0.0,0.0,0.0,0.9897460937475836,0,0,42,4054
0.0,0.9956054687475694,0.0,0.0,0.0,0.9956054687475694,0,0,18,4078
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999971023,0.0,0.0,0.0,0.9999999999971023,0,0,0,3451
0.0,0.9999999999940334,0.0,0.0,0.0,0.9999999999940334,0,0,0,1676
0.0,0.9999999999908926,0.0,0.0,0.0,0.9999999999908926,0,0,0,1098
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.9792243767245207,0.0,0.0,0.0,0.9792243767245207,0,0,30,1414
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.997802734372564,0.0,0.0,0.0,0.997802734372564,0,0,9,4087
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.0,0.9999999999975586,0.0,0.0,0.0,0.9999999999975586,0,0,0,4096
0.07076923076705326,0.9258531794723156,0.10407239818533609,0.18110236219046438,0.1321839034031908,0.9262695312477386,23,198,104,3771
0.018813314037354367,0.8339456282125056,0.14772727271048555,0.021103896103553507,0.036931815993269106,0.8344726562479627,13,75,603,3405
0.15086206895901455,0.9514897808398142,0.2651515151314279,0.25925925924005483,0.26217227962518763,0.9519042968726761,35,97,100,3864
